Date,High,Low,Mid,Last,Bid,Ask,Volume,First
2021-12-03,2.3947,2.0855,2.28455,2.2796,2.2833,2.2858,3709310.87030998,2.1925
2021-12-04,2.2139,1.527,2.05245,2.0521,2.051,2.0539,5950139.71518686,2.2796
2021-12-05,2.2003,1.8867,1.9743,1.9807,1.9697,1.9789,2928582.67178355,2.0521
2021-12-06,2.3438,1.7136,2.2839,2.2886,2.2826,2.2852,4015961.32127357,1.9807
2021-12-07,2.5167,2.2394,2.305,2.301,2.3023,2.3077,3986568.12412286,2.2886
2021-12-08,2.5788,2.2285,2.4317,2.432,2.4307,2.4327,2576642.18810391,2.301
2021-12-09,2.3905,2.063,2.14265,2.1441,2.1413,2.144,3233678.80061007,2.432
2021-12-10,2.289,2.0125,2.01855,2.0196,2.0174,2.0197,3027660.35652532,2.1441
2021-12-11,2.1651,2.059,2.13345,2.1329,2.1329,2.134,959667.79589527,2.0196
2021-12-12,2.1366,2.0303,2.09005,2.0902,2.0899,2.0902,684396.37912109,2.1329
2021-12-13,2.0726,1.7542,1.7968,1.7963,1.7961,1.7975,1810517.47266468,2.0902
2021-12-14,1.9711,1.7393,1.96255,1.9598,1.9608,1.9643,1549033.32689938,1.7963
2021-12-15,2.228,1.8314,2.1576,2.159,2.1571,2.1581,2120002.61282708,1.9598
2021-12-16,2.2069,2.0637,2.1012,2.1022,2.1002,2.1022,1273247.61342527,2.159
2021-12-17,2.1607,1.9391,2.10695,2.1052,2.1061,2.1078,821913.30987295,2.1022
2021-12-18,2.2582,2.0571,2.2415,2.2423,2.2405,2.2425,547475.27369242,2.1052
2021-12-19,2.291,2.1652,2.18895,2.191,2.1883,2.1896,623844.27966227,2.2423
2021-12-20,2.2479,2.05,2.1373,2.1361,2.1366,2.138,804992.24292059,2.191
2021-12-21,2.4118,2.1091,2.3933,2.3937,2.3929,2.3937,2022780.38243841,2.1361
