Date,Open_time,High,Low,Mid,Last,Volume,First
2020-04-11,2020-04-11 08:00:00,6896.78,6860.0,6878.389999999999,6879.15,1349.553434,6876.7
2020-04-11,2020-04-11 09:00:00,6885.94,6830.0,6857.969999999999,6854.08,2798.460909,6879.15
2020-04-11,2020-04-11 10:00:00,6866.0,6834.02,6850.01,6837.88,1730.020896,6854.08
2020-04-11,2020-04-11 11:00:00,6892.02,6836.53,6864.275,6878.21,1771.480931,6837.88
2020-04-11,2020-04-11 12:00:00,6888.92,6857.5,6873.21,6874.56,1256.661045,6878.21
2020-04-11,2020-04-11 13:00:00,6880.0,6842.5,6861.25,6851.47,1164.744612,6874.56
2020-04-11,2020-04-11 14:00:00,6851.83,6802.8,6827.3150000000005,6815.69,2668.559084,6851.47
2020-04-11,2020-04-11 15:00:00,6857.21,6815.65,6836.43,6831.28,1646.324194,6815.69
2020-04-11,2020-04-11 16:00:00,6859.0,6780.0,6819.5,6811.64,2475.953768,6831.28
2020-04-11,2020-04-11 17:00:00,6828.17,6771.44,6799.805,6785.72,2539.652582,6811.64
2020-04-11,2020-04-11 18:00:00,6828.79,6778.54,6803.665,6811.1,1769.215003,6785.72
2020-04-11,2020-04-11 19:00:00,6828.62,6785.88,6807.25,6803.22,1588.737371,6811.1
2020-04-11,2020-04-11 20:00:00,6803.23,6760.0,6781.615,6787.34,2390.45449,6803.22
2020-04-11,2020-04-11 21:00:00,6880.0,6770.0,6825.0,6861.42,2377.090958,6787.34
2020-04-11,2020-04-11 22:00:00,6880.72,6839.99,6860.355,6860.23,1983.642441,6861.42
2020-04-11,2020-04-11 23:00:00,6887.05,6846.35,6866.700000000001,6876.83,1783.350283,6860.23
2020-04-12,2020-04-12 00:00:00,6906.26,6861.0,6883.63,6866.0,2198.07859,6876.83
2020-04-12,2020-04-12 01:00:00,6879.83,6839.0,6859.415,6846.48,1172.60544,6866.0
2020-04-12,2020-04-12 02:00:00,6851.57,6789.0,6820.285,6820.84,2033.7102,6846.48
2020-04-12,2020-04-12 03:00:00,6827.41,6802.0,6814.705,6806.49,1005.275515,6820.84
2020-04-12,2020-04-12 04:00:00,6823.99,6780.0,6801.995,6815.23,1284.285779,6806.49
2020-04-12,2020-04-12 05:00:00,6845.67,6808.0,6826.835,6832.02,1345.960776,6815.23
2020-04-12,2020-04-12 06:00:00,6838.31,6811.0,6824.655000000001,6823.38,795.11601,6832.02
2020-04-12,2020-04-12 07:00:00,6838.04,6805.5,6821.77,6828.64,1063.479903,6823.38
2020-04-12,2020-04-12 08:00:00,6847.41,6824.11,6835.76,6829.0,1096.779058,6828.64
2020-04-12,2020-04-12 09:00:00,6857.34,6829.0,6843.17,6841.4,1512.643015,6829.0
2020-04-12,2020-04-12 10:00:00,6849.79,6820.0,6834.895,6833.4,1124.883859,6841.4
2020-04-12,2020-04-12 11:00:00,6878.0,6833.4,6855.7,6847.18,1762.714615,6833.4
2020-04-12,2020-04-12 12:00:00,6929.07,6846.66,6887.865,6910.03,4634.970587,6847.18
2020-04-12,2020-04-12 13:00:00,6923.99,6881.79,6902.889999999999,6917.99,1963.419041,6910.03
2020-04-12,2020-04-12 14:00:00,7007.79,6904.68,6956.235000000001,6966.9,6644.75555,6917.99
2020-04-12,2020-04-12 15:00:00,7034.75,6957.58,6996.165,7018.99,3459.024408,6966.9
2020-04-12,2020-04-12 16:00:00,7142.62,7012.0,7077.3099999999995,7142.34,9089.531192,7018.99
2020-04-12,2020-04-12 17:00:00,7177.0,7035.0,7106.0,7091.69,9377.706008,7142.34
2020-04-12,2020-04-12 18:00:00,7108.51,7063.3,7085.905000000001,7097.23,2265.922561,7091.69
2020-04-12,2020-04-12 19:00:00,7144.84,7092.3,7118.57,7112.13,2825.862777,7097.23
2020-04-12,2020-04-12 20:00:00,7159.86,7074.0,7116.93,7102.32,2943.247721,7112.13
2020-04-12,2020-04-12 21:00:00,7117.35,7070.09,7093.72,7112.33,1928.569332,7102.32
2020-04-12,2020-04-12 22:00:00,7140.0,6955.0,7047.5,7028.46,7197.174257,7112.33
2020-04-12,2020-04-12 23:00:00,7035.0,6885.0,6960.0,6903.79,5142.950307,7028.46
2020-04-13,2020-04-13 00:00:00,6903.79,6575.0,6739.395,6718.85,17266.549763,6903.79
2020-04-13,2020-04-13 01:00:00,6738.41,6651.04,6694.725,6692.11,5128.656765,6718.85
2020-04-13,2020-04-13 02:00:00,6727.0,6656.25,6691.625,6721.88,2995.583487,6692.11
2020-04-13,2020-04-13 03:00:00,6721.88,6662.47,6692.175,6675.52,2204.830176,6721.88
2020-04-13,2020-04-13 04:00:00,6712.98,6638.0,6675.49,6687.46,2662.650144,6675.52
2020-04-13,2020-04-13 05:00:00,6716.11,6680.66,6698.385,6693.07,1597.488799,6687.46
2020-04-13,2020-04-13 06:00:00,6738.34,6680.0,6709.17,6735.58,2366.126238,6693.07
2020-04-13,2020-04-13 07:00:00,6736.39,6676.0,6706.195,6699.34,3309.739083,6735.58
2020-04-13,2020-04-13 08:00:00,6720.58,6683.0,6701.79,6702.6,1983.967411,6699.34
2020-04-13,2020-04-13 09:00:00,6706.94,6655.33,6681.135,6685.47,2596.590621,6702.6
2020-04-13,2020-04-13 10:00:00,6724.0,6685.4,6704.7,6718.95,2510.741377,6685.47
2020-04-13,2020-04-13 11:00:00,6833.0,6700.02,6766.51,6771.01,7267.197805,6718.95
2020-04-13,2020-04-13 12:00:00,6778.47,6662.0,6720.235000000001,6696.76,6157.803075,6771.01
2020-04-13,2020-04-13 13:00:00,6725.61,6603.0,6664.305,6619.95,5565.094152,6696.76
2020-04-13,2020-04-13 14:00:00,6777.0,6610.0,6693.5,6716.01,6633.573646,6619.95
2020-04-13,2020-04-13 15:00:00,6809.97,6697.89,6753.93,6765.65,4294.074545,6716.01
2020-04-13,2020-04-13 16:00:00,6798.0,6725.0,6761.5,6754.36,3742.923294,6765.65
2020-04-13,2020-04-13 17:00:00,6783.78,6742.04,6762.91,6753.78,1878.423121,6754.36
2020-04-13,2020-04-13 18:00:00,6783.23,6746.28,6764.754999999999,6749.96,1925.810095,6753.78
2020-04-13,2020-04-13 19:00:00,6803.0,6749.47,6776.235000000001,6772.74,2277.240981,6749.96
2020-04-13,2020-04-13 20:00:00,6829.98,6772.67,6801.325,6811.35,2633.437129,6772.74
2020-04-13,2020-04-13 21:00:00,6882.87,6789.1,6835.985000000001,6827.88,4226.742396,6811.35
2020-04-13,2020-04-13 22:00:00,6891.1,6804.63,6847.865,6871.11,2861.25841,6827.88
2020-04-13,2020-04-13 23:00:00,6890.0,6815.54,6852.77,6837.91,2328.97406,6871.11
2020-04-14,2020-04-14 00:00:00,6875.88,6807.28,6841.58,6827.49,2336.055976,6837.91
2020-04-14,2020-04-14 01:00:00,6860.0,6802.1,6831.05,6848.46,2150.999756,6827.49
2020-04-14,2020-04-14 02:00:00,6871.26,6844.0,6857.63,6853.18,1920.074362,6848.46
2020-04-14,2020-04-14 03:00:00,6918.41,6834.64,6876.525,6885.07,2657.686945,6853.18
2020-04-14,2020-04-14 04:00:00,6921.35,6875.89,6898.620000000001,6884.32,3230.297417,6885.07
2020-04-14,2020-04-14 05:00:00,6902.0,6860.8,6881.4,6882.53,2296.505052,6884.32
2020-04-14,2020-04-14 06:00:00,6883.11,6855.55,6869.33,6872.04,1603.581552,6882.53
2020-04-14,2020-04-14 07:00:00,6892.03,6815.77,6853.9,6817.77,3477.20155,6872.04
2020-04-14,2020-04-14 08:00:00,6817.77,6754.28,6786.025,6782.14,4524.817954,6817.77
2020-04-14,2020-04-14 09:00:00,6855.0,6761.24,6808.12,6846.14,2568.091774,6782.14
2020-04-14,2020-04-14 10:00:00,6878.01,6821.8,6849.905000000001,6823.7,2967.751428,6846.14
2020-04-14,2020-04-14 11:00:00,6869.8,6801.0,6835.4,6827.82,2224.56909,6823.7
2020-04-14,2020-04-14 12:00:00,6845.97,6797.41,6821.6900000000005,6839.39,1964.542908,6827.82
2020-04-14,2020-04-14 13:00:00,6889.97,6836.57,6863.27,6887.89,3397.351051,6839.39
2020-04-14,2020-04-14 14:00:00,6949.0,6850.0,6899.5,6894.12,8106.321344,6887.89
2020-04-14,2020-04-14 15:00:00,6937.66,6874.05,6905.855,6906.38,3632.572859,6894.12
2020-04-14,2020-04-14 16:00:00,6958.88,6881.29,6920.085,6947.34,3866.298412,6906.38
2020-04-14,2020-04-14 17:00:00,6978.0,6906.77,6942.385,6920.0,4245.243464,6947.34
2020-04-14,2020-04-14 18:00:00,6940.5,6890.58,6915.54,6909.29,2100.621163,6920.0
2020-04-14,2020-04-14 19:00:00,6924.98,6859.59,6892.285,6918.18,2692.132045,6909.29
2020-04-14,2020-04-14 20:00:00,6932.65,6825.15,6878.9,6865.31,2788.202885,6918.18
2020-04-14,2020-04-14 21:00:00,6882.67,6837.16,6859.915,6851.45,1230.346839,6865.31
2020-04-14,2020-04-14 22:00:00,6908.09,6833.31,6870.700000000001,6874.82,1606.068478,6851.45
2020-04-14,2020-04-14 23:00:00,6890.87,6840.0,6865.4349999999995,6868.7,1481.288981,6874.82
2020-04-15,2020-04-15 00:00:00,6868.57,6810.06,6839.3150000000005,6833.22,2509.63893,6868.7
2020-04-15,2020-04-15 01:00:00,6881.63,6825.62,6853.625,6877.56,1186.478861,6833.22
2020-04-15,2020-04-15 02:00:00,6909.36,6864.76,6887.0599999999995,6891.1,1614.452514,6877.56
2020-04-15,2020-04-15 03:00:00,6918.52,6877.08,6897.8,6906.56,1456.927438,6891.1
2020-04-15,2020-04-15 04:00:00,6933.0,6887.2,6910.1,6891.29,1755.734665,6906.56
2020-04-15,2020-04-15 05:00:00,6907.4,6875.1,6891.25,6906.09,1269.332921,6891.29
2020-04-15,2020-04-15 06:00:00,6917.72,6881.0,6899.360000000001,6885.26,1566.58236,6906.09
2020-04-15,2020-04-15 07:00:00,6897.84,6858.63,6878.235000000001,6862.05,2096.229737,6885.26
2020-04-15,2020-04-15 08:00:00,6880.0,6831.29,6855.645,6849.77,2030.621352,6862.05
2020-04-15,2020-04-15 09:00:00,6859.93,6825.0,6842.465,6839.0,2084.606964,6849.77
2020-04-15,2020-04-15 10:00:00,6868.69,6760.0,6814.344999999999,6785.93,4611.619122,6839.0
2020-04-15,2020-04-15 11:00:00,6800.0,6750.0,6775.0,6783.0,4478.957299,6785.93
2020-04-15,2020-04-15 12:00:00,6783.47,6680.1,6731.785,6713.67,8627.102138,6783.0
2020-04-15,2020-04-15 13:00:00,6747.68,6690.0,6718.84,6730.47,3004.48529,6713.67
2020-04-15,2020-04-15 14:00:00,6777.0,6715.23,6746.115,6717.66,3241.915406,6730.47
2020-04-15,2020-04-15 15:00:00,6745.51,6690.0,6717.755,6701.9,3279.592742,6717.66
2020-04-15,2020-04-15 16:00:00,6749.69,6690.0,6719.844999999999,6729.58,2511.602033,6701.9
2020-04-15,2020-04-15 17:00:00,6763.13,6724.51,6743.82,6746.86,1660.33553,6729.58
2020-04-15,2020-04-15 18:00:00,6773.89,6742.31,6758.1,6748.23,1594.921261,6746.86
2020-04-15,2020-04-15 19:00:00,6750.0,6725.0,6737.5,6730.01,1477.539279,6748.23
2020-04-15,2020-04-15 20:00:00,6754.0,6715.6,6734.8,6741.16,1166.612804,6730.01
2020-04-15,2020-04-15 21:00:00,6761.99,6719.19,6740.59,6727.4,1217.08061,6741.16
2020-04-15,2020-04-15 22:00:00,6731.0,6691.56,6711.280000000001,6708.96,1966.376941,6727.4
2020-04-15,2020-04-15 23:00:00,6716.58,6605.0,6660.79,6621.24,5162.638797,6708.96
2020-04-16,2020-04-16 00:00:00,6621.25,6468.27,6544.76,6573.15,9906.612854,6621.24
2020-04-16,2020-04-16 01:00:00,6661.0,6545.0,6603.0,6622.67,4303.340808,6573.15
2020-04-16,2020-04-16 02:00:00,6646.15,6605.98,6626.065,6641.92,2242.861813,6622.67
2020-04-16,2020-04-16 03:00:00,6667.94,6586.73,6627.334999999999,6651.87,2233.104182,6641.92
2020-04-16,2020-04-16 04:00:00,6678.68,6621.35,6650.015,6622.29,1650.364365,6651.87
2020-04-16,2020-04-16 05:00:00,6651.4,6622.27,6636.835,6631.85,1577.733071,6622.29
2020-04-16,2020-04-16 06:00:00,6694.01,6631.41,6662.71,6688.66,3082.239826,6631.85
2020-04-16,2020-04-16 07:00:00,6980.0,6686.39,6833.195,6892.4,19957.628658,6688.66
2020-04-16,2020-04-16 08:00:00,7147.28,6871.13,7009.205,7045.27,13664.5634,6892.4
2020-04-16,2020-04-16 09:00:00,7097.0,7017.0,7057.0,7028.05,5569.162458,7045.27
2020-04-16,2020-04-16 10:00:00,7061.8,6915.0,6988.4,6952.82,7030.978488,7028.05
2020-04-16,2020-04-16 11:00:00,7065.0,6939.01,7002.005,7023.99,4495.433415,6952.82
2020-04-16,2020-04-16 12:00:00,7077.0,6930.0,7003.5,7057.38,6221.083345,7023.99
2020-04-16,2020-04-16 13:00:00,7093.0,6973.0,7033.0,6982.39,5116.826866,7057.38
2020-04-16,2020-04-16 14:00:00,7030.0,6974.99,7002.495,7021.97,3527.872951,6982.39
2020-04-16,2020-04-16 15:00:00,7066.0,7000.83,7033.415,7045.51,3844.532307,7021.97
2020-04-16,2020-04-16 16:00:00,7064.93,6952.2,7008.5650000000005,7004.61,4727.644354,7045.51
2020-04-16,2020-04-16 17:00:00,7024.13,6986.08,7005.105,7003.11,2173.174816,7004.61
2020-04-16,2020-04-16 18:00:00,7040.0,6975.0,7007.5,7009.23,2624.258338,7003.11
2020-04-16,2020-04-16 19:00:00,7095.0,6991.76,7043.38,7070.79,3658.288314,7009.23
2020-04-16,2020-04-16 20:00:00,7071.03,6970.03,7020.53,7047.53,3613.540779,7070.79
2020-04-16,2020-04-16 21:00:00,7079.89,7029.0,7054.445,7062.97,2183.036414,7047.53
2020-04-16,2020-04-16 22:00:00,7168.94,7061.53,7115.235,7152.93,6183.386535,7062.97
2020-04-16,2020-04-16 23:00:00,7190.0,7064.0,7127.0,7101.94,5422.189182,7152.93
2020-04-17,2020-04-17 00:00:00,7138.26,7015.01,7076.635,7062.16,4080.128889,7101.94
2020-04-17,2020-04-17 01:00:00,7126.91,7061.12,7094.014999999999,7107.74,2139.387524,7062.16
2020-04-17,2020-04-17 02:00:00,7109.24,7062.08,7085.66,7062.3,1795.189239,7107.74
2020-04-17,2020-04-17 03:00:00,7096.9,7047.62,7072.26,7086.18,1869.945959,7062.3
2020-04-17,2020-04-17 04:00:00,7087.76,7015.0,7051.38,7045.83,2141.16297,7086.18
2020-04-17,2020-04-17 05:00:00,7084.95,7031.09,7058.02,7066.98,1507.813918,7045.83
2020-04-17,2020-04-17 06:00:00,7067.62,7020.0,7043.8099999999995,7057.35,2003.991765,7066.98
2020-04-17,2020-04-17 07:00:00,7068.0,7024.14,7046.07,7043.38,2345.575542,7057.35
2020-04-17,2020-04-17 08:00:00,7074.71,7026.09,7050.4,7060.33,2349.163773,7043.38
2020-04-17,2020-04-17 09:00:00,7126.33,7055.32,7090.825,7103.04,3037.830223,7060.33
2020-04-17,2020-04-17 10:00:00,7110.0,7081.0,7095.5,7097.84,2281.268047,7103.04
2020-04-17,2020-04-17 11:00:00,7118.31,7055.0,7086.655000000001,7074.61,2111.165297,7097.84
2020-04-17,2020-04-17 12:00:00,7100.0,7065.37,7082.6849999999995,7099.98,1724.473117,7074.61
2020-04-17,2020-04-17 13:00:00,7100.0,6972.98,7036.49,7059.4,5832.982778,7099.98
2020-04-17,2020-04-17 14:00:00,7072.97,7010.0,7041.485000000001,7024.37,2357.39798,7059.4
2020-04-17,2020-04-17 15:00:00,7058.0,7012.43,7035.215,7037.94,1869.335785,7024.37
2020-04-17,2020-04-17 16:00:00,7060.0,7031.53,7045.764999999999,7054.99,1794.902614,7037.94
2020-04-17,2020-04-17 17:00:00,7066.0,7030.0,7048.0,7042.5,1568.230375,7054.99
2020-04-17,2020-04-17 18:00:00,7048.98,7022.5,7035.74,7033.59,1279.454652,7042.5
2020-04-17,2020-04-17 19:00:00,7090.39,7033.2,7061.795,7072.71,1776.569367,7033.59
2020-04-17,2020-04-17 20:00:00,7084.6,7047.0,7065.8,7054.42,1199.243655,7072.71
2020-04-17,2020-04-17 21:00:00,7078.32,7035.0,7056.66,7047.96,888.593895,7054.42
2020-04-17,2020-04-17 22:00:00,7066.61,7045.48,7056.045,7054.72,690.989018,7047.96
2020-04-17,2020-04-17 23:00:00,7148.12,7015.0,7081.5599999999995,7027.55,5481.713381,7054.72
2020-04-18,2020-04-18 00:00:00,7073.48,7014.4,7043.94,7066.43,1739.085891,7027.55
2020-04-18,2020-04-18 01:00:00,7090.0,7059.26,7074.63,7077.34,1043.16215,7066.43
2020-04-18,2020-04-18 02:00:00,7109.99,7074.16,7092.075,7079.49,1799.211118,7077.34
2020-04-18,2020-04-18 03:00:00,7106.74,7076.66,7091.7,7086.8,1077.924497,7079.49
2020-04-18,2020-04-18 04:00:00,7104.58,7079.04,7091.8099999999995,7081.0,675.824838,7086.8
2020-04-18,2020-04-18 05:00:00,7120.0,7080.79,7100.395,7100.71,1210.699138,7081.0
2020-04-18,2020-04-18 06:00:00,7110.62,7083.87,7097.245,7085.71,784.325281,7100.71
2020-04-18,2020-04-18 07:00:00,7099.98,7077.44,7088.709999999999,7089.72,885.919956,7085.71
2020-04-18,2020-04-18 08:00:00,7107.96,7082.86,7095.41,7090.0,990.396796,7089.72
2020-04-18,2020-04-18 09:00:00,7102.0,7086.02,7094.01,7089.1,762.392115,7090.0
2020-04-18,2020-04-18 10:00:00,7093.87,7054.11,7073.99,7082.9,1557.443839,7089.1
2020-04-18,2020-04-18 11:00:00,7120.93,7060.01,7090.47,7104.52,1251.92314,7082.9
2020-04-18,2020-04-18 12:00:00,7160.0,7078.74,7119.37,7133.34,3327.367012,7104.52
2020-04-18,2020-04-18 13:00:00,7260.0,7120.53,7190.264999999999,7237.14,9412.274543,7133.34
2020-04-18,2020-04-18 14:00:00,7268.9,7209.5,7239.2,7228.2,4003.614769,7237.14
2020-04-18,2020-04-18 15:00:00,7246.49,7210.15,7228.32,7243.37,2523.040239,7228.2
2020-04-18,2020-04-18 16:00:00,7255.0,7155.01,7205.005,7194.04,4683.281277,7243.37
2020-04-18,2020-04-18 17:00:00,7220.38,7180.0,7200.1900000000005,7189.69,1697.780884,7194.04
2020-04-18,2020-04-18 18:00:00,7199.65,7175.0,7187.325,7191.77,989.085066,7189.69
2020-04-18,2020-04-18 19:00:00,7224.79,7186.27,7205.530000000001,7211.2,1528.319775,7191.77
2020-04-18,2020-04-18 20:00:00,7230.0,7199.0,7214.5,7220.22,1356.80021,7211.2
2020-04-18,2020-04-18 21:00:00,7235.44,7204.45,7219.945,7215.6,1218.703478,7220.22
2020-04-18,2020-04-18 22:00:00,7293.08,7208.86,7250.969999999999,7260.99,2990.766133,7215.6
2020-04-18,2020-04-18 23:00:00,7277.69,7225.01,7251.35,7248.6,1979.200674,7260.99
2020-04-19,2020-04-19 00:00:00,7266.15,7180.0,7223.075,7222.0,2562.366537,7248.6
2020-04-19,2020-04-19 01:00:00,7235.19,7193.66,7214.424999999999,7226.43,1407.635244,7222.0
2020-04-19,2020-04-19 02:00:00,7245.9,7212.79,7229.344999999999,7232.95,1122.010665,7226.43
2020-04-19,2020-04-19 03:00:00,7237.6,7216.16,7226.88,7229.96,1061.502614,7232.95
2020-04-19,2020-04-19 04:00:00,7243.79,7220.07,7231.93,7222.21,855.110884,7229.96
2020-04-19,2020-04-19 05:00:00,7225.99,7100.0,7162.995,7121.36,4421.562004,7222.21
2020-04-19,2020-04-19 06:00:00,7175.64,7101.25,7138.445,7154.64,2921.621088,7121.36
2020-04-19,2020-04-19 07:00:00,7163.19,7122.0,7142.594999999999,7146.77,1251.612105,7154.64
2020-04-19,2020-04-19 08:00:00,7153.0,7123.18,7138.09,7146.24,1278.827976,7146.77
2020-04-19,2020-04-19 09:00:00,7186.0,7133.0,7159.5,7170.55,1473.589334,7146.24
2020-04-19,2020-04-19 10:00:00,7181.8,7153.0,7167.4,7165.96,1374.354556,7170.55
2020-04-19,2020-04-19 11:00:00,7170.84,7137.0,7153.92,7163.19,1315.363273,7165.96
2020-04-19,2020-04-19 12:00:00,7170.0,7145.22,7157.610000000001,7155.33,906.20565,7163.19
2020-04-19,2020-04-19 13:00:00,7157.02,7080.0,7118.51,7103.2,3648.083899,7155.33
2020-04-19,2020-04-19 14:00:00,7113.24,7055.6,7084.42,7106.99,4630.373422,7103.2
2020-04-19,2020-04-19 15:00:00,7120.0,7089.77,7104.885,7097.33,1726.549846,7106.99
2020-04-19,2020-04-19 16:00:00,7134.05,7086.0,7110.025,7122.59,1914.554019,7097.33
2020-04-19,2020-04-19 17:00:00,7167.93,7116.29,7142.110000000001,7157.14,2385.099509,7122.59
2020-04-19,2020-04-19 18:00:00,7170.58,7135.0,7152.79,7147.12,1263.474528,7157.14
2020-04-19,2020-04-19 19:00:00,7152.03,7115.23,7133.629999999999,7134.28,1023.553924,7147.12
2020-04-19,2020-04-19 20:00:00,7150.0,7117.0,7133.5,7136.44,859.927937,7134.28
2020-04-19,2020-04-19 21:00:00,7210.0,7136.57,7173.285,7183.04,1732.423616,7136.44
2020-04-19,2020-04-19 22:00:00,7193.08,7154.98,7174.03,7175.52,1928.810088,7183.04
2020-04-19,2020-04-19 23:00:00,7187.9,7104.28,7146.09,7120.74,2600.251212,7175.52
2020-04-20,2020-04-20 00:00:00,7172.32,7082.0,7127.16,7161.16,2641.334702,7120.74
2020-04-20,2020-04-20 01:00:00,7166.44,7130.9,7148.67,7155.63,1353.887919,7161.16
2020-04-20,2020-04-20 02:00:00,7187.0,7145.78,7166.389999999999,7173.45,1357.087599,7155.63
2020-04-20,2020-04-20 03:00:00,7184.83,7155.0,7169.915,7161.03,1506.179141,7173.45
2020-04-20,2020-04-20 04:00:00,7220.0,7161.35,7190.675,7173.57,2597.748867,7161.03
2020-04-20,2020-04-20 05:00:00,7185.02,7154.49,7169.755,7173.29,1450.438086,7173.57
2020-04-20,2020-04-20 06:00:00,7180.88,7154.01,7167.445,7167.97,1323.532293,7173.29
2020-04-20,2020-04-20 07:00:00,7198.0,7156.26,7177.13,7184.94,1536.533089,7167.97
2020-04-20,2020-04-20 08:00:00,7188.32,7136.37,7162.344999999999,7150.16,1978.186636,7184.94
2020-04-20,2020-04-20 09:00:00,7158.0,7120.0,7139.0,7146.56,1751.131686,7150.16
2020-04-20,2020-04-20 10:00:00,7146.44,7015.0,7080.719999999999,7076.45,6322.910172,7146.56
2020-04-20,2020-04-20 11:00:00,7081.3,6955.37,7018.335,6966.55,6316.032233,7076.45
2020-04-20,2020-04-20 12:00:00,7067.35,6912.34,6989.845,7034.11,8575.512793,6966.55
2020-04-20,2020-04-20 13:00:00,7053.97,7008.54,7031.255,7022.81,3410.24328,7034.11
2020-04-20,2020-04-20 14:00:00,7077.8,7010.52,7044.16,7065.64,2812.456407,7022.81
2020-04-20,2020-04-20 15:00:00,7094.26,7052.1,7073.18,7071.4,2744.422931,7065.64
2020-04-20,2020-04-20 16:00:00,7087.85,7026.07,7056.96,7044.73,2240.089583,7071.4
2020-04-20,2020-04-20 17:00:00,7047.94,6837.03,6942.485,6872.59,10826.459002,7044.73
2020-04-20,2020-04-20 18:00:00,6987.18,6825.0,6906.09,6865.85,8326.60322,6872.59
2020-04-20,2020-04-20 19:00:00,6892.86,6766.43,6829.645,6768.88,8749.356386,6865.85
2020-04-20,2020-04-20 20:00:00,6867.34,6751.0,6809.17,6856.94,5352.314518,6768.88
2020-04-20,2020-04-20 21:00:00,6878.83,6825.0,6851.915,6841.83,2674.834211,6856.94
2020-04-20,2020-04-20 22:00:00,6894.32,6837.73,6866.025,6875.63,1893.717176,6841.83
2020-04-20,2020-04-20 23:00:00,6883.83,6812.51,6848.17,6826.83,2408.47944,6875.63
2020-04-21,2020-04-21 00:00:00,6917.0,6811.05,6864.025,6878.54,2940.543402,6826.83
2020-04-21,2020-04-21 01:00:00,6908.49,6861.49,6884.99,6874.64,1670.150521,6878.54
2020-04-21,2020-04-21 02:00:00,6887.41,6837.79,6862.6,6848.45,2072.304182,6874.64
2020-04-21,2020-04-21 03:00:00,6873.62,6840.55,6857.085,6857.92,1127.891188,6848.45
2020-04-21,2020-04-21 04:00:00,6868.09,6830.29,6849.1900000000005,6853.12,1695.725372,6857.92
2020-04-21,2020-04-21 05:00:00,6890.0,6841.83,6865.915,6887.79,1744.313541,6853.12
2020-04-21,2020-04-21 06:00:00,6902.0,6869.24,6885.62,6876.67,1890.550509,6887.79
2020-04-21,2020-04-21 07:00:00,6884.88,6861.02,6872.950000000001,6878.68,1670.050927,6876.67
2020-04-21,2020-04-21 08:00:00,6892.9,6846.01,6869.455,6859.7,1912.230864,6878.68
2020-04-21,2020-04-21 09:00:00,6869.15,6770.0,6819.575,6832.61,4990.490745,6859.7
2020-04-21,2020-04-21 10:00:00,6852.99,6803.6,6828.295,6807.2,2536.462392,6832.61
2020-04-21,2020-04-21 11:00:00,6827.76,6762.0,6794.88,6793.29,3384.559413,6807.2
2020-04-21,2020-04-21 12:00:00,6840.0,6782.0,6811.0,6809.23,2601.214338,6793.29
2020-04-21,2020-04-21 13:00:00,6849.0,6784.2,6816.6,6834.27,3297.229417,6809.23
2020-04-21,2020-04-21 14:00:00,6875.0,6810.46,6842.73,6816.37,4398.857898,6834.27
2020-04-21,2020-04-21 15:00:00,6846.63,6801.0,6823.8150000000005,6830.8,3058.920095,6816.37
2020-04-21,2020-04-21 16:00:00,6857.42,6819.97,6838.695,6844.13,2511.47282,6830.8
2020-04-21,2020-04-21 17:00:00,6940.0,6811.11,6875.555,6898.35,6527.27769,6844.13
2020-04-21,2020-04-21 18:00:00,6906.76,6870.0,6888.38,6877.36,2893.644557,6898.35
2020-04-21,2020-04-21 19:00:00,6899.0,6863.33,6881.165,6864.92,1589.938597,6877.36
2020-04-21,2020-04-21 20:00:00,6888.16,6856.05,6872.105,6884.08,1511.21421,6864.92
2020-04-21,2020-04-21 21:00:00,6915.4,6870.42,6892.91,6888.0,900.618076,6884.08
2020-04-21,2020-04-21 22:00:00,6897.74,6870.73,6884.235,6890.61,1384.780064,6888.0
2020-04-21,2020-04-21 23:00:00,6898.14,6830.0,6864.07,6841.37,1799.26999,6890.61
2020-04-22,2020-04-22 00:00:00,6859.84,6818.0,6838.92,6831.68,2113.278445,6841.37
2020-04-22,2020-04-22 01:00:00,6854.76,6818.72,6836.74,6854.05,1085.126153,6831.68
2020-04-22,2020-04-22 02:00:00,6888.0,6843.96,6865.98,6867.64,1368.785426,6854.05
2020-04-22,2020-04-22 03:00:00,6876.47,6850.0,6863.235000000001,6862.24,837.282739,6867.64
2020-04-22,2020-04-22 04:00:00,6872.98,6842.53,6857.754999999999,6854.07,1064.528569,6862.24
2020-04-22,2020-04-22 05:00:00,6914.29,6850.54,6882.415,6900.56,1822.787461,6854.07
2020-04-22,2020-04-22 06:00:00,6937.52,6881.11,6909.3150000000005,6934.28,3019.707011,6900.56
2020-04-22,2020-04-22 07:00:00,6964.84,6915.55,6940.195,6942.11,4467.326173,6934.28
2020-04-22,2020-04-22 08:00:00,6953.54,6918.07,6935.805,6947.94,2236.890558,6942.11
2020-04-22,2020-04-22 09:00:00,6974.57,6935.09,6954.83,6947.4,2246.973869,6947.94
2020-04-22,2020-04-22 10:00:00,6955.97,6926.89,6941.43,6937.57,1554.477286,6947.4
2020-04-22,2020-04-22 11:00:00,6962.96,6933.2,6948.08,6955.8,1462.136258,6937.57
2020-04-22,2020-04-22 12:00:00,6968.0,6928.43,6948.215,6954.42,1959.393644,6955.8
2020-04-22,2020-04-22 13:00:00,7098.0,6945.0,7021.5,7061.34,9224.154438,6954.42
