Date,High,Low,Mid,Last,Volume,First
2019-11-16,183.46,179.3,181.38,182.37,172801.52576,180.0
2019-11-17,186.09,180.0,183.04500000000002,183.82,198892.4372,182.37
2019-11-18,184.06,175.01,179.535,178.2,293551.23632,183.82
2019-11-19,178.52,172.65,175.585,175.94,275886.6411,178.2
2019-11-20,177.41,173.5,175.45499999999998,174.72,216315.93309,175.94
2019-11-21,175.85,157.26,166.555,161.01,473895.92992,174.72
2019-11-22,162.79,138.0,150.39499999999998,149.56,977977.23794,161.01
2019-11-23,154.33,146.11,150.22000000000003,151.84,369721.0996,149.56
2019-11-24,152.86,138.62,145.74,139.96,352319.21558,151.84
2019-11-25,151.5,131.45,141.475,145.69,749675.41303,139.96
2019-11-26,149.97,143.37,146.67000000000002,147.47,354023.04298,145.69
2019-11-27,155.54,140.84,148.19,152.62,564796.4284,147.47
2019-11-28,154.63,149.09,151.86,150.72,317714.56326,152.62
2019-11-29,157.6,150.23,153.915,154.57,328712.25558,150.72
2019-11-30,155.25,149.7,152.475,151.37,226863.41299,154.57
2019-12-01,152.49,145.79,149.14,150.73,344178.14088,151.37
2019-12-02,151.42,146.71,149.065,148.65,233839.0973,150.73
2019-12-03,149.93,145.77,147.85000000000002,147.17,196329.22503,148.65
2019-12-04,151.98,143.15,147.565,145.38,434490.46521,147.17
2019-12-05,149.02,143.64,146.32999999999998,148.1,299073.53972,145.38
2019-12-06,149.77,145.74,147.755,148.45,220674.68581,148.1
2019-12-07,149.49,146.85,148.17000000000002,147.14,140471.68588,148.45
2019-12-08,151.62,146.11,148.865,150.44,205301.6026,147.14
2019-12-09,151.19,146.56,148.875,147.38,243775.99249,150.44
2019-12-10,148.57,143.81,146.19,145.56,203215.84937,147.38
2019-12-11,146.34,142.12,144.23000000000002,143.39,157843.10484,145.56
2019-12-12,145.85,139.24,142.54500000000002,144.87,261615.30437,143.39
2019-12-13,146.0,142.8,144.4,144.8,160695.18556,144.87
2019-12-14,145.07,141.18,143.125,141.79,126232.59201,144.8
2019-12-15,144.12,139.92,142.01999999999998,142.46,151189.65877,141.79
2019-12-16,142.72,127.93,135.325,132.73,471018.85942,142.46
2019-12-17,132.98,119.11,126.04499999999999,121.88,563257.36001,132.73
2019-12-18,134.87,116.26,125.565,132.78,884960.91334,121.88
2019-12-19,134.0,125.69,129.845,128.1,420674.8172,132.78
2019-12-20,129.39,125.84,127.615,128.19,213897.4673,128.1
2019-12-21,128.4,126.5,127.45,126.99,135196.11641,128.19
2019-12-22,133.07,126.82,129.945,132.09,253140.72413,126.99
2019-12-23,135.1,126.0,130.55,127.8,421600.75655,132.09
2019-12-24,129.69,126.61,128.15,127.75,200637.10098,127.8
2019-12-25,127.84,123.07,125.455,125.09,225004.4909,127.75
2019-12-26,132.26,124.32,128.29,125.58,274986.52097,125.09
2019-12-27,127.1,121.91,124.505,126.29,240012.37451,125.58
2019-12-28,129.68,125.84,127.76,128.11,196893.52277,126.29
2019-12-29,138.07,127.52,132.795,134.36,316347.26666,128.11
2019-12-30,136.24,130.3,133.27,131.59,320347.21956,134.36
2019-12-31,133.68,128.17,130.925,129.16,264933.98418,131.59
2020-01-01,133.05,128.68,130.865,130.77,144770.52197,129.16
2020-01-02,130.78,126.38,128.57999999999998,127.19,213757.05806,130.77
2020-01-03,135.14,125.88,130.51,134.35,413055.18895,127.19
2020-01-04,135.85,132.5,134.175,134.2,184276.17102,134.35
2020-01-05,138.19,134.19,136.19,135.37,254120.45343,134.2
2020-01-06,144.41,134.86,139.635,144.15,408020.27375,135.37
2020-01-07,145.31,138.76,142.035,142.8,447762.17281,144.15
2020-01-08,147.77,137.03,142.4,140.72,570465.57764,142.8
2020-01-09,141.5,135.3,138.4,137.74,366076.06569,140.72
2020-01-10,145.17,135.32,140.245,144.84,409403.59507,137.74
2020-01-11,148.05,142.09,145.07,142.38,368350.57939,144.84
2020-01-12,146.6,141.76,144.18,146.54,229541.86137,142.38
2020-01-13,147.0,142.27,144.635,143.58,207996.61865,146.54
2020-01-14,171.7,143.51,157.605,165.64,1108476.31186,143.58
2020-01-15,171.98,159.2,165.58999999999997,166.4,721687.80381,165.64
2020-01-16,167.4,157.8,162.60000000000002,164.21,456170.86719,166.4
2020-01-17,174.81,162.14,168.475,169.85,767180.67853,164.21
2020-01-18,179.5,164.92,172.20999999999998,174.14,688783.17982,169.85
2020-01-19,178.05,161.66,169.85500000000002,166.79,624681.28604,174.14
2020-01-20,169.33,161.24,165.28500000000003,166.87,358092.8841,166.79
2020-01-21,170.32,164.8,167.56,169.49,308007.6353,166.87
2020-01-22,171.47,166.03,168.75,168.07,272240.90286,169.49
2020-01-23,168.2,159.21,163.70499999999998,162.81,373414.34985,168.07
2020-01-24,164.45,155.55,160.0,162.54,430013.19902,162.81
2020-01-25,162.79,157.61,160.2,160.35,219921.65197,162.54
2020-01-26,168.08,159.41,163.745,167.86,251582.55758,160.35
2020-01-27,172.56,165.22,168.89,170.08,365894.81917,167.86
2020-01-28,176.2,170.03,173.115,175.64,473433.89609,170.08
2020-01-29,178.45,173.33,175.89,173.72,317382.90161,175.64
2020-01-30,187.0,170.93,178.965,184.69,477721.6609,173.72
2020-01-31,185.82,175.22,180.51999999999998,179.99,385596.53365,184.69
2020-02-01,184.28,179.23,181.755,183.6,259370.12902,179.99
2020-02-02,193.43,179.1,186.265,188.44,552621.13619,183.6
2020-02-03,195.19,186.62,190.905,189.69,417175.95781,188.44
2020-02-04,191.6,184.69,188.14499999999998,188.91,366389.69686,189.69
2020-02-05,207.61,188.19,197.9,203.78,550942.11417,188.91
2020-02-06,216.33,201.02,208.675,213.19,608240.2233,203.78
2020-02-07,225.0,213.14,219.07,223.33,629361.15466,213.19
2020-02-08,227.75,213.22,220.485,223.05,548551.87465,223.33
2020-02-09,230.65,222.86,226.755,228.49,350336.24399,223.05
2020-02-10,229.4,216.37,222.885,222.89,510415.49949,228.49
2020-02-11,239.15,218.17,228.66,236.69,595576.90276,222.89
2020-02-12,275.34,236.69,256.015,265.74,1038073.74782,236.69
2020-02-13,277.69,256.08,266.885,268.32,1089679.1537,265.74
2020-02-14,287.15,260.28,273.715,285.15,734944.32266,268.32
2020-02-15,288.41,261.86,275.135,264.88,860813.14274,285.15
2020-02-16,274.0,237.41,255.70499999999998,258.85,1110118.46395,264.88
2020-02-17,268.77,242.0,255.385,267.85,1110371.39094,258.85
2020-02-18,285.88,258.0,271.94,282.61,1115523.43992,267.85
2020-02-19,285.0,251.56,268.28,258.45,705973.72988,282.61
2020-02-20,264.33,245.34,254.83499999999998,256.96,972969.71691,258.45
2020-02-21,268.24,253.61,260.925,265.27,525827.8734,256.96
2020-02-22,266.81,256.0,261.405,261.57,313062.52133,265.27
2020-02-23,275.68,261.02,268.35,274.48,444740.82883,261.57
2020-02-24,277.2,257.09,267.145,265.52,696591.72983,274.48
2020-02-25,266.22,244.44,255.33,246.67,774791.01027,265.52
2020-02-26,250.32,215.66,232.99,223.93,1395879.41507,246.67
2020-02-27,238.3,210.0,224.15,227.79,1273793.11658,223.93
2020-02-28,234.67,214.01,224.33999999999997,226.76,1054994.92397,227.79
2020-02-29,233.0,217.0,225.0,217.21,546866.6851,226.76
2020-03-01,227.89,212.36,220.125,217.81,715016.01941,217.21
2020-03-02,234.4,216.07,225.235,231.97,810051.4833,217.81
2020-03-03,232.46,219.57,226.015,223.91,741498.54825,231.97
2020-03-04,228.85,220.23,224.54,224.26,443780.33772,223.91
2020-03-05,234.09,224.23,229.16,228.38,601479.87587,224.26
2020-03-06,245.16,227.33,236.245,244.88,628147.3257,228.38
2020-03-07,251.93,236.0,243.965,237.23,633748.89662,244.88
2020-03-08,237.23,195.5,216.365,199.43,1278973.53741,237.23
2020-03-09,208.62,190.0,199.31,202.81,1661331.83553,199.43
2020-03-10,206.2,195.54,200.87,200.7,1020260.107,202.81
2020-03-11,203.18,181.73,192.45499999999998,194.61,1079824.90167,200.7
2020-03-12,195.55,101.2,148.375,107.82,3814533.14046,194.61
2020-03-13,139.68,86.0,112.84,134.06,4663239.92861,107.82
2020-03-14,134.68,120.0,127.34,122.54,1237674.88642,134.06
2020-03-15,133.5,120.16,126.83,123.78,1312950.90137,122.54
2020-03-16,124.33,101.1,112.715,111.02,2442064.14448,123.78
2020-03-17,120.8,109.38,115.09,115.67,1295108.4848,111.02
2020-03-18,118.5,109.86,114.18,118.11,1201850.31275,115.67
2020-03-19,143.13,115.46,129.295,136.3,1801071.18816,118.11
2020-03-20,152.55,116.74,134.645,133.48,2504057.63799,136.3
2020-03-21,137.49,125.69,131.59,132.66,1231842.11121,133.48
2020-03-22,137.13,121.1,129.115,122.32,1055699.86532,132.66
2020-03-23,137.5,119.5,128.5,135.92,1436796.12449,122.32
2020-03-24,143.36,132.2,137.78,138.42,1244377.16334,135.92
2020-03-25,142.33,132.54,137.435,136.1,1034248.74369,138.42
2020-03-26,139.74,133.26,136.5,138.4,751060.63102,136.1
2020-03-27,141.27,129.68,135.47500000000002,131.33,706948.54559,138.4
2020-03-28,132.97,124.88,128.925,130.98,896032.10594,131.33
2020-03-29,131.84,123.81,127.825,124.5,543997.0,130.98
2020-03-30,135.42,124.06,129.74,132.06,764831.92747,124.5
2020-03-31,135.0,130.38,132.69,132.72,547669.27789,132.06
2020-04-01,136.99,128.62,132.805,135.69,680922.24747,132.72
2020-04-02,149.76,135.01,142.385,141.28,1138977.66114,135.69
2020-04-03,146.72,137.26,141.99,141.31,797546.11446,141.28
2020-04-04,146.28,138.88,142.57999999999998,144.1,573508.14086,141.31
2020-04-05,145.58,140.68,143.13,142.68,414987.45246,144.1
2020-04-06,172.0,142.6,157.3,171.32,1636338.7311,142.68
2020-04-07,176.22,162.22,169.22,164.63,1717962.82538,171.32
2020-04-08,174.48,163.59,169.035,173.11,1023575.92076,164.63
2020-04-09,173.38,165.19,169.285,169.52,719837.24423,173.11
2020-04-10,170.1,152.11,161.10500000000002,157.81,1314841.362,169.52
2020-04-11,161.37,153.91,157.64,158.33,621599.61289,157.81
2020-04-12,164.78,155.0,159.89,158.59,809100.24594,158.33
2020-04-13,158.97,150.0,154.485,156.29,1042091.03622,158.59
2020-04-14,161.85,155.23,158.54,158.45,698030.65089,156.29
2020-04-15,161.29,152.0,156.64499999999998,152.73,729119.66505,158.45
2020-04-16,174.79,148.33,161.56,172.29,1647207.59991,152.73
2020-04-17,174.96,168.31,171.635,170.69,723537.75591,172.29
2020-04-18,189.54,170.48,180.01,187.4,1127296.36979,170.69
2020-04-19,188.35,175.75,182.05,180.03,995759.5775,187.4
2020-04-20,186.46,166.7,176.57999999999998,170.2,1547821.52737,180.03
2020-04-21,174.7,168.0,171.35,170.74,906381.65398,170.2
2020-04-22,184.0,169.78,176.89,182.7,988698.39076,170.74
2020-04-23,193.63,178.16,185.89499999999998,185.51,1457867.08713,182.7
2020-04-24,189.8,184.72,187.26,187.59,780904.21257,185.51
2020-04-25,198.36,185.76,192.06,194.21,866478.04928,187.59
2020-04-26,200.0,192.3,196.15,197.38,758525.81533,194.21
2020-04-27,199.05,189.29,194.17000000000002,196.34,896627.37271,197.38
2020-04-28,198.5,192.36,195.43,196.24,636829.89397,196.34
2020-04-29,218.77,196.22,207.495,215.36,1620422.72431,196.24
2020-04-30,227.3,202.0,214.65,206.08,1749691.00151,215.36
2020-05-01,217.14,205.91,211.52499999999998,212.02,794913.95828,206.08
2020-05-02,215.37,210.36,212.865,213.9,443494.67248,212.02
2020-05-03,219.3,203.92,211.61,209.86,748383.91311,213.9
2020-05-04,210.65,194.88,202.765,206.48,1114249.32658,209.86
2020-05-05,211.68,201.0,206.34,205.29,640644.66268,206.48
2020-05-06,210.77,197.71,204.24,198.97,862700.67849,205.29
2020-05-07,215.1,196.43,205.765,212.0,1305778.73764,198.97
2020-05-08,216.61,206.9,211.755,211.31,917908.1944,212.0
2020-05-09,214.6,208.4,211.5,210.07,587871.98073,211.31
2020-05-10,210.18,179.59,194.885,187.54,1473226.05475,210.07
2020-05-11,193.5,176.0,184.75,185.73,1093299.81927,187.54
2020-05-12,192.24,185.48,188.86,189.76,669755.79567,185.73
2020-05-12,192.24,185.48,188.86,189.76,669755.79567,
2020-05-13,201.0,188.35,194.675,199.58,806143.00704,189.76
2020-05-14,206.02,195.67,200.845,203.29,1114700.24937,199.58
2020-05-15,204.08,191.66,197.87,194.86,904749.6357,203.29
2020-05-16,203.5,193.21,198.35500000000002,200.45,669900.03754,194.86
2020-05-17,209.85,199.68,204.765,207.0,708711.89315,200.45
2020-05-18,217.07,207.0,212.035,214.91,1064139.2485,207.0
2020-05-19,215.95,209.45,212.7,214.58,643702.98849,214.91
2020-05-20,215.75,204.27,210.01,209.98,679532.61037,214.58
2020-05-21,211.64,191.71,201.675,198.74,1003923.4342,209.98
2020-05-22,209.19,196.24,202.715,207.36,787672.36081,198.74
2020-05-23,211.2,204.55,207.875,206.6,478559.92006,207.36
2020-05-24,210.55,199.5,205.025,199.9,673535.05784,206.6
2020-05-25,205.67,198.01,201.83999999999997,204.15,469931.62492,199.9
2020-05-26,205.0,196.9,200.95,200.89,477176.7353,204.15
2020-05-27,208.44,200.76,204.6,208.29,494816.72727,200.89
2020-05-28,220.5,204.67,212.58499999999998,220.21,643945.97769,208.29
2020-05-29,224.79,217.57,221.18,220.67,603058.0759,220.21
2020-05-30,247.0,218.8,232.9,243.66,1019550.75146,220.67
2020-05-31,245.39,229.58,237.485,231.57,821608.68884,243.66
2020-06-01,250.68,230.66,240.67000000000002,248.23,823816.69936,231.57
2020-06-02,253.8,225.0,239.4,237.71,955520.91863,248.23
2020-06-03,245.0,232.71,238.85500000000002,244.52,502928.13371,237.71
2020-06-04,246.6,236.0,241.3,243.21,669369.3392,244.52
2020-06-05,247.87,239.14,243.505,240.03,502547.41103,243.21
2020-06-06,244.7,237.83,241.265,241.94,389423.07798,240.03
2020-06-07,245.37,234.6,239.985,244.56,571102.55515,241.94
2020-06-08,247.7,240.59,244.14499999999998,246.4,383116.54719,244.56
2020-06-09,249.82,238.0,243.91,243.8,420327.17133,246.4
2020-06-10,250.28,242.0,246.14,247.78,431285.61715,243.8
2020-06-11,250.09,226.2,238.14499999999998,230.51,816456.89161,247.78
2020-06-12,239.38,228.19,233.785,237.55,446515.34124,230.51
2020-06-13,238.73,234.66,236.695,238.11,253797.7809,237.55
2020-06-14,238.59,229.83,234.21,231.77,304943.21188,238.11
2020-06-15,233.55,218.27,225.91000000000003,230.86,875026.92057,231.77
2020-06-16,236.0,228.7,232.35,235.3,499194.66758,230.86
2020-06-17,237.3,227.65,232.47500000000002,233.82,478187.2917,235.3
2020-06-18,234.65,227.93,231.29000000000002,231.27,334347.79917,233.82
2020-06-19,231.95,226.74,229.345,229.0,397284.59808,231.27
2020-06-20,230.85,225.62,228.235,228.89,303704.98826,229.0
2020-06-21,231.49,227.11,229.3,228.04,256305.23734,228.89
2020-06-22,246.89,227.51,237.2,243.13,749030.11114,228.04
2020-06-23,244.87,240.75,242.81,243.14,442296.31477,243.13
2020-06-24,249.24,231.07,240.155,234.58,921634.0534,243.14
2020-06-25,235.39,227.56,231.475,232.5,613748.59348,234.58
2020-06-26,233.61,227.75,230.68,229.64,628340.07007,232.5
2020-06-27,231.42,216.0,223.70999999999998,220.94,645950.61438,229.64
2020-06-28,227.96,218.32,223.14,224.93,444766.56881,220.94
2020-06-29,229.96,221.26,225.61,227.93,597915.52242,224.93
2020-06-30,228.7,222.91,225.805,225.6,415036.02977,227.93
2020-07-01,232.71,224.16,228.435,230.99,517351.58865,225.6
2020-07-02,232.01,222.87,227.44,226.46,592485.91115,230.99
2020-07-03,228.13,223.97,226.05,224.87,314578.5004,226.46
2020-07-04,230.71,224.43,227.57,229.17,307726.46593,224.87
2020-07-05,229.85,223.05,226.45,227.56,355747.12006,229.17
2020-07-06,242.0,226.93,234.465,241.6,864817.507,227.56
2020-07-07,243.77,234.4,239.085,239.39,600424.97209,241.6
2020-07-08,248.88,237.78,243.32999999999998,246.95,958185.83708,239.39
2020-07-09,247.9,237.88,242.89,241.98,647641.58291,246.95
2020-07-10,242.16,235.72,238.94,241.26,455025.12385,241.98
2020-07-11,241.67,237.54,239.605,239.19,294476.00626,241.26
2020-07-12,244.0,236.52,240.26,242.79,469315.1172,239.19
2020-07-13,245.33,237.33,241.33,239.5,604093.04245,242.79
2020-07-14,242.09,237.0,239.54500000000002,240.44,426320.89188,239.5
2020-07-15,241.45,236.83,239.14,238.61,368350.66518,240.44
2020-07-16,239.39,230.02,234.70499999999998,233.57,587161.73894,238.61
2020-07-17,234.84,231.65,233.245,232.67,325600.21444,233.57
2020-07-18,236.8,232.32,234.56,235.67,341356.6182,232.67
2020-07-19,239.92,233.28,236.6,239.11,348803.52073,235.67
2020-07-20,239.72,234.05,236.885,236.01,396657.91938,239.11
2020-07-21,246.66,235.57,241.115,245.59,637462.08074,236.01
2020-07-22,269.61,241.51,255.56,263.74,718417.68296,245.59
2020-07-23,279.98,259.7,269.84000000000003,275.3,1068774.57879,263.74
2020-07-24,287.34,266.0,276.66999999999996,279.15,926033.06692,275.3
2020-07-25,308.94,279.09,294.015,305.26,1058927.30554,279.15
2020-07-26,318.75,299.0,308.875,311.0,1270368.753,305.26
2020-07-27,333.31,310.78,322.04499999999996,321.93,1636122.34727,311.0
2020-07-28,326.8,305.86,316.33000000000004,316.77,1093231.55578,321.93
2020-07-29,325.0,312.38,318.69,317.71,792802.32148,316.77
2020-07-30,342.0,314.05,328.025,334.87,1008827.56698,317.71
2020-07-31,349.45,328.4,338.92499999999995,346.33,948088.44982,334.87
2020-08-01,392.67,343.07,367.87,387.0,1440843.34203,346.33
2020-08-02,415.85,325.0,370.425,372.42,2324909.09616,387.0
2020-08-03,398.0,366.5,382.25,385.94,1191565.09389,372.42
2020-08-04,402.98,380.77,391.875,389.61,1180792.42379,385.94
2020-08-05,407.0,384.11,395.555,400.72,1124119.0672,389.61
2020-08-06,403.66,390.51,397.08500000000004,394.77,821379.08397,400.72
2020-08-07,398.26,362.85,380.555,379.34,1041207.35946,394.77
2020-08-08,397.05,375.79,386.42,397.03,623029.78053,379.34
2020-08-09,400.0,383.36,391.68,390.14,594900.58133,397.03
2020-08-10,399.18,385.13,392.155,395.44,826969.90633,390.14
2020-08-11,398.21,367.0,382.605,379.0,992412.6023,395.44
2020-08-12,389.23,365.85,377.54,387.18,751848.7983,379.0
2020-08-13,431.49,376.59,404.03999999999996,424.54,1511330.7732,387.18
2020-08-14,444.71,417.05,430.88,438.11,1109670.94324,424.54
2020-08-15,442.94,427.02,434.98,432.32,681698.5971,438.11
2020-08-16,436.99,412.47,424.73,433.62,716666.25258,432.32
2020-08-17,446.0,420.37,433.185,430.89,868870.64996,433.62
2020-08-18,433.81,415.0,424.405,421.95,743254.57018,430.89
2020-08-19,426.75,393.25,410.0,407.46,978339.69221,421.95
2020-08-20,418.98,402.07,410.525,415.94,663555.73445,407.46
2020-08-21,418.68,385.1,401.89,387.97,860998.7256,415.94
2020-08-22,397.04,379.92,388.48,395.24,643235.76543,387.97
2020-08-23,396.95,383.15,390.04999999999995,390.71,445317.81989,395.24
2020-08-24,410.42,387.44,398.93,407.68,717403.81877,390.71
2020-08-25,409.06,370.0,389.53,382.93,970445.38395,407.68
2020-08-26,392.91,377.37,385.14,385.81,738690.7794,382.93
2020-08-27,397.1,371.48,384.29,383.27,877763.73658,385.81
2020-08-28,398.0,379.75,388.875,395.11,732601.46905,383.27
2020-08-29,405.69,391.88,398.78499999999997,398.65,659802.63344,395.11
2020-08-30,429.89,398.3,414.095,428.94,894979.71788,398.65
2020-08-31,439.0,418.04,428.52,433.79,1040748.68881,428.94
2020-09-01,488.84,429.03,458.93499999999995,475.4,1751354.57719,433.79
2020-09-02,481.39,420.0,450.695,439.5,1880642.46853,475.4
2020-09-03,450.7,372.0,411.35,381.4,2408569.34151,439.5
2020-09-04,400.21,357.0,378.605,385.26,1806488.22474,381.4
2020-09-05,395.0,308.42,351.71000000000004,335.01,2777166.51389,385.26
2020-09-06,360.0,316.1,338.05,352.8,2017811.14721,335.01
2020-09-07,358.51,323.0,340.755,353.59,1740618.42462,352.8
2020-09-08,356.58,325.38,340.98,337.39,1400246.82962,353.59
2020-09-09,359.0,330.51,344.755,350.85,879760.56255,337.39
2020-09-10,377.25,349.91,363.58000000000004,367.93,1134287.61137,350.85
2020-09-11,375.27,355.49,365.38,373.63,844017.59966,367.93
2020-09-12,388.57,364.73,376.65,387.78,766542.31635,373.63
2020-09-13,390.43,350.0,370.21500000000003,366.42,989195.69047,387.78
2020-09-14,384.64,355.73,370.185,377.12,1042059.62265,366.42
2020-09-15,382.47,362.34,372.405,364.06,883856.33005,377.12
2020-09-16,373.45,355.0,364.225,365.11,841709.98939,364.06
2020-09-17,394.14,363.3,378.72,389.36,1256300.411,365.11
2020-09-18,392.58,375.33,383.955,384.39,804194.47219,389.36
2020-09-19,388.72,377.0,382.86,385.25,570908.33553,384.39
2020-09-20,385.45,365.0,375.225,371.04,693164.40144,385.25
2020-09-21,376.8,331.0,353.9,340.36,1283946.03098,371.04
2020-09-22,346.91,335.34,341.125,344.21,842731.12878,340.36
2020-09-23,344.65,313.29,328.97,320.72,940904.49756,344.21
2020-09-24,353.1,316.67,334.885,348.97,1071705.09721,320.72
2020-09-25,358.0,337.58,347.78999999999996,351.92,860643.77924,348.97
2020-09-26,356.4,345.88,351.14,353.92,530879.20755,351.92
2020-09-27,362.14,347.24,354.69,357.49,569568.55041,353.92
2020-09-28,368.2,351.7,359.95,353.96,757758.4304,357.49
2020-09-29,360.63,350.45,355.53999999999996,359.79,585143.16892,353.96
2020-09-30,361.5,351.56,356.53,359.83,498943.23226,359.79
2020-10-01,370.45,345.51,357.98,352.85,758349.31959,359.83
2020-10-02,354.55,334.24,344.395,345.6,733571.84211,352.85
2020-10-03,351.0,343.7,347.35,345.95,303595.71901,345.6
2020-10-04,354.45,343.81,349.13,352.37,343932.91712,345.95
2020-10-05,356.1,348.54,352.32000000000005,353.62,376740.30692,352.37
2020-10-06,355.1,336.8,345.95000000000005,340.75,640063.26951,353.62
2020-10-07,342.85,332.18,337.515,341.58,541928.86376,340.75
2020-10-08,353.32,334.21,343.765,350.95,631794.8756,341.58
2020-10-09,368.33,347.32,357.825,365.02,650478.19338,350.95
2020-10-10,378.4,364.71,371.55499999999995,370.52,591005.32129,365.02
2020-10-11,377.6,368.87,373.235,374.16,373318.23779,370.52
2020-10-12,394.8,365.58,380.19,386.51,844422.65444,374.16
2020-10-13,387.75,374.51,381.13,381.04,645141.91394,386.51
2020-10-14,387.41,373.13,380.27,378.69,569557.82936,381.04
2020-10-15,381.79,369.85,375.82000000000005,377.64,634038.09453,378.69
2020-10-16,379.83,361.18,370.505,365.5,654029.36404,377.64
2020-10-17,370.46,363.36,366.90999999999997,368.32,285578.24537,365.5
2020-10-18,378.64,367.1,372.87,378.11,323468.47095,368.32
2020-10-19,384.32,372.5,378.40999999999997,379.3,577252.90265,378.11
2020-10-20,380.73,365.27,373.0,368.52,617309.81677,379.3
2020-10-21,401.49,367.74,384.615,390.38,1221663.63784,368.52
2020-10-22,420.73,390.21,405.47,413.98,1095897.20667,390.38
2020-10-23,419.33,401.3,410.315,409.11,727832.3224,413.98
2020-10-24,416.66,407.0,411.83000000000004,412.14,419236.87106,409.11
2020-10-25,417.4,402.5,409.95,405.86,415586.9761,412.14
2020-10-26,411.11,382.3,396.70500000000004,392.52,895142.67266,405.86
2020-10-27,410.25,389.9,400.075,403.45,754261.74114,392.52
2020-10-28,409.2,380.52,394.86,388.23,855275.46882,403.45
2020-10-29,393.72,380.52,387.12,387.13,573096.01416,388.23
2020-10-30,391.97,373.29,382.63,382.49,771750.74746,387.13
2020-10-31,394.88,379.9,387.39,386.46,467453.8105,382.49
2020-11-01,398.29,384.61,391.45000000000005,396.67,438952.95565,386.46
2020-11-02,404.5,377.92,391.21000000000004,383.02,779968.57957,396.67
2020-11-03,390.0,370.23,380.115,387.88,752954.37114,383.02
2020-11-04,408.39,376.47,392.43,402.49,1157064.35076,387.88
2020-11-05,420.4,396.14,408.27,416.69,1475139.77342,402.49
2020-11-06,458.27,414.76,436.515,455.91,1682440.96026,416.69
2020-11-07,468.28,424.14,446.21,435.21,1653416.5961,455.91
2020-11-08,460.1,431.99,446.045,454.3,840908.46841,435.21
2020-11-09,459.1,433.09,446.095,444.32,1099213.24641,454.3
2020-11-10,455.0,438.7,446.85,450.34,866872.41108,444.32
2020-11-11,476.25,449.28,462.765,463.09,1205782.84262,450.34
2020-11-12,470.0,451.2,460.6,462.39,990776.62912,463.09
2020-11-13,478.01,457.12,467.565,476.43,976665.09752,462.39
2020-11-14,477.47,452.0,464.735,460.89,735252.7854,476.43
2020-11-15,462.89,440.19,451.53999999999996,448.08,665217.56671,460.89
2020-11-16,466.0,445.45,455.725,460.55,812060.44638,448.08
2020-11-17,484.88,459.8,472.34000000000003,482.15,1151573.37456,460.55
2020-11-18,495.31,456.6,475.95500000000004,478.41,1477696.29116,482.15
2020-11-19,480.75,464.86,472.805,471.25,817418.52685,478.41
2020-11-20,514.4,470.65,492.525,510.12,1516361.90736,471.25
2020-11-21,553.32,502.82,528.07,552.35,1548851.29067,510.12
2020-11-22,580.88,511.28,546.0799999999999,560.03,1850317.93581,552.35
2020-11-23,610.85,550.12,580.485,608.58,2076008.84846,560.03
2020-11-24,623.0,585.0,604.0,604.97,1606450.49193,608.58
2020-11-25,606.0,553.83,579.915,569.5,1219440.02727,604.97
2020-11-26,577.14,481.0,529.0699999999999,519.83,2683460.74171,569.5
2020-11-27,530.62,493.72,512.1700000000001,518.68,1088064.28114,519.83
2020-11-28,547.94,506.59,527.265,537.52,900508.61431,518.68
2020-11-29,576.9,530.32,553.61,576.3,855276.46664,537.52
2020-11-30,616.85,570.07,593.46,616.66,1501989.45408,576.3
2020-12-01,635.7,560.0,597.85,585.26,2163875.81376,616.66
2020-12-02,604.93,575.0,589.9649999999999,596.89,1069538.65619,585.26
2020-12-03,623.44,585.82,604.6300000000001,615.85,935687.91723,596.89
2020-12-04,620.0,565.82,592.9100000000001,567.24,1052452.78666,615.85
2020-12-05,597.11,560.88,578.995,596.8,701567.95564,567.24
2020-12-06,607.5,583.0,595.25,601.54,602496.96339,596.8
2020-12-07,603.15,584.22,593.685,591.28,498329.37589,601.54
2020-12-08,595.0,549.22,572.11,554.94,804443.00717,591.28
2020-12-09,578.08,530.43,554.255,573.09,997192.16738,554.94
2020-12-10,575.7,548.11,561.905,558.99,608414.51466,573.09
2020-12-11,560.8,535.5,548.15,544.43,768921.78317,558.99
2020-12-12,574.0,543.1,558.55,568.04,573913.95311,544.43
2020-12-13,595.0,563.22,579.11,590.7,657794.46158,568.04
2020-12-14,591.48,575.6,583.54,586.29,493012.02706,590.7
2020-12-15,597.2,578.58,587.8900000000001,588.64,569270.52011,586.29
2020-12-16,640.0,580.71,610.355,637.18,1185588.05078,588.64
2020-12-17,676.25,625.76,651.005,642.7,2006130.01975,637.18
2020-12-18,664.61,629.4,647.005,653.85,1000012.98018,642.7
2020-12-19,669.95,645.42,657.685,658.03,858803.88459,653.85
2020-12-20,661.39,621.01,641.2,638.18,823958.22843,658.03
2020-12-21,648.0,595.9,621.95,607.58,843251.16565,638.18
2020-12-22,637.73,588.0,612.865,636.45,918851.25654,607.58
2020-12-23,638.44,551.28,594.86,585.56,1208807.36518,636.45
2020-12-24,615.02,565.43,590.2249999999999,612.31,886335.86333,585.56
2020-12-25,634.24,604.28,619.26,626.82,798009.62915,612.31
2020-12-26,652.91,615.26,634.085,637.44,958585.50647,626.82
2020-12-27,717.13,625.0,671.065,685.11,1859968.15029,637.44
2020-12-28,748.09,681.04,714.565,730.41,1627154.39266,685.11
